Filename,Column_Name,Source_Table
DB_Cash Balance Plans Detail.txt,Age,join_person_cashbal
DB_Cash Balance Plans Detail.txt,Age_Range,AGE_RG
DB_Cash Balance Plans Detail.txt,Asset_transfer_In,join_db_cash_balance
DB_Cash Balance Plans Detail.txt,Asset_transfer_out,join_db_cash_balance
DB_Cash Balance Plans Detail.txt,Balance_Roll_in,join_db_cash_balance
DB_Cash Balance Plans Detail.txt,Balance_Roll_out,join_db_cash_balance
DB_Cash Balance Plans Detail.txt,Birth_Date,person_attributes
DB_Cash Balance Plans Detail.txt,Client_ID,person_attributes
DB_Cash Balance Plans Detail.txt,Converted_in,join_db_cash_balance
DB_Cash Balance Plans Detail.txt,Converted_out,join_db_cash_balance
DB_Cash Balance Plans Detail.txt,Employee_ID,person_attributes
DB_Cash Balance Plans Detail.txt,Employee_ID,person_rpt.person_employment
DB_Cash Balance Plans Detail.txt,Employment_Range,tenure_rg
DB_Cash Balance Plans Detail.txt,Employment_Status,person_attributes
DB_Cash Balance Plans Detail.txt,Employment_Status_Begin_Date,person_attributes
DB_Cash Balance Plans Detail.txt,First_Name,person_attributes
DB_Cash Balance Plans Detail.txt,First_vested_date,db_person_plan
DB_Cash Balance Plans Detail.txt,FullTime_PartTime,person_attributes
DB_Cash Balance Plans Detail.txt,Gender,person_attributes
DB_Cash Balance Plans Detail.txt,Interest_accounting_post_type_code,join_db_cash_balance
DB_Cash Balance Plans Detail.txt,Interest_credit,join_db_cash_balance
DB_Cash Balance Plans Detail.txt,Last_Name,person_attributes
DB_Cash Balance Plans Detail.txt,Middle_Name,person_attributes
DB_Cash Balance Plans Detail.txt,Original_Hire_Date,person_attributes
DB_Cash Balance Plans Detail.txt,Original_Hire_Date,person_rpt.person_employment
DB_Cash Balance Plans Detail.txt,Overage_out,join_db_cash_balance
DB_Cash Balance Plans Detail.txt,Pay_credit,join_db_cash_balance
DB_Cash Balance Plans Detail.txt,Person_Internal_ID,person_attributes
DB_Cash Balance Plans Detail.txt,Person_Type,person_attributes
DB_Cash Balance Plans Detail.txt,Plan_Status,person_plan_stat
DB_Cash Balance Plans Detail.txt,Restored_forfeiture,join_db_cash_balance
DB_Cash Balance Plans Detail.txt,Salary,join_person_cashbal
DB_Cash Balance Plans Detail.txt,Salary_Hourly,person_attributes
DB_Cash Balance Plans Detail.txt,Salary_Range,salary_rg
DB_Cash Balance Plans Detail.txt,Service_and_eligibility_last_refresh_date,db_person_plan
DB_Cash Balance Plans Detail.txt,Tenure,join_person_cashbal
DB_Cash Balance Plans Detail.txt,Tenure,person_attributes
DB_Cash Balance Plans Detail.txt,Transfer_in,join_db_cash_balance
DB_Cash Balance Plans Detail.txt,Transfer_out,join_db_cash_balance
DB_Cash Balance Plans Detail.txt,Union_name,person_attributes
DB_Cash Balance Plans Detail.txt,account_long_description,join_db_cash_balance
DB_Cash Balance Plans Detail.txt,account_long_description,wealth_rpt.hardbalance_dim
DB_Cash Balance Plans Detail.txt,accounting_activity_effective_date,wealth_rpt.db_cash_balance
DB_Cash Balance Plans Detail.txt,age,person_attributes
DB_Cash Balance Plans Detail.txt,asset_in_amount,wealth_rpt.db_cash_balance
DB_Cash Balance Plans Detail.txt,asset_out_amount,wealth_rpt.db_cash_balance
DB_Cash Balance Plans Detail.txt,begin_date,db_person_plan
DB_Cash Balance Plans Detail.txt,begin_date,person_attributes
DB_Cash Balance Plans Detail.txt,begin_date,person_itg.person_custom_filter
DB_Cash Balance Plans Detail.txt,begin_date,person_rpt.person_employment
DB_Cash Balance Plans Detail.txt,begin_date,wealth_rpt.db_cash_balance
DB_Cash Balance Plans Detail.txt,begin_date,wealth_rpt.person_planstatus_dim
DB_Cash Balance Plans Detail.txt,benefit_service,db_person_plan
DB_Cash Balance Plans Detail.txt,birth_date,person_attributes
DB_Cash Balance Plans Detail.txt,buysell_fund_prices,wealth_rpt
DB_Cash Balance Plans Detail.txt,category_definition_brand_code,wealth_rpt.dc_category_dim
DB_Cash Balance Plans Detail.txt,category_id,wealth_rpt.dc_category_dim
DB_Cash Balance Plans Detail.txt,category_id,wealth_rpt.person_planstatus_dim
DB_Cash Balance Plans Detail.txt,category_type_code,wealth_rpt.dc_category_dim
DB_Cash Balance Plans Detail.txt,client_id,db_cash_balance2
DB_Cash Balance Plans Detail.txt,client_id,db_person_plan
DB_Cash Balance Plans Detail.txt,client_id,join_db_cash_balance
DB_Cash Balance Plans Detail.txt,client_id,person_attributes
DB_Cash Balance Plans Detail.txt,client_id,person_itg.person_custom_filter
DB_Cash Balance Plans Detail.txt,client_id,person_itg.person_security_filter
DB_Cash Balance Plans Detail.txt,client_id,person_plan_stat
DB_Cash Balance Plans Detail.txt,client_id,person_rpt.person_employment
DB_Cash Balance Plans Detail.txt,client_id,wealth_rpt.buysell_fund_prices
DB_Cash Balance Plans Detail.txt,client_id,wealth_rpt.db_cash_balance
DB_Cash Balance Plans Detail.txt,client_id,wealth_rpt.dc_category_dim
DB_Cash Balance Plans Detail.txt,client_id,wealth_rpt.hardbalance_dim
DB_Cash Balance Plans Detail.txt,client_id,wealth_rpt.person_planstatus_dim
DB_Cash Balance Plans Detail.txt,client_id_string,person_attributes
DB_Cash Balance Plans Detail.txt,closing_Balance,join_db_cash_balance
DB_Cash Balance Plans Detail.txt,closing_units,wealth_rpt.db_cash_balance
DB_Cash Balance Plans Detail.txt,converted_in_amount,wealth_rpt.db_cash_balance
DB_Cash Balance Plans Detail.txt,converted_out_amount,wealth_rpt.db_cash_balance
DB_Cash Balance Plans Detail.txt,custom_filter_1,person_attributes
DB_Cash Balance Plans Detail.txt,custom_filter_1,person_itg.person_custom_filter
DB_Cash Balance Plans Detail.txt,custom_filter_2,person_attributes
DB_Cash Balance Plans Detail.txt,custom_filter_2,person_itg.person_custom_filter
DB_Cash Balance Plans Detail.txt,custom_filter_3,person_attributes
DB_Cash Balance Plans Detail.txt,custom_filter_3,person_itg.person_custom_filter
DB_Cash Balance Plans Detail.txt,custom_filter_4,person_attributes
DB_Cash Balance Plans Detail.txt,custom_filter_4,person_itg.person_custom_filter
DB_Cash Balance Plans Detail.txt,custom_filter_5,person_attributes
DB_Cash Balance Plans Detail.txt,custom_filter_5,person_itg.person_custom_filter
DB_Cash Balance Plans Detail.txt,daily_price,wealth_rpt.buysell_fund_prices
DB_Cash Balance Plans Detail.txt,data_product,person_itg.person_custom_filter
DB_Cash Balance Plans Detail.txt,db_attribute_type_code,wealth_rpt.hardbalance_dim
DB_Cash Balance Plans Detail.txt,db_cash_balance,wealth_rpt
DB_Cash Balance Plans Detail.txt,db_person_plan,wealth_rpt
DB_Cash Balance Plans Detail.txt,dc_category_dim,wealth_rpt
DB_Cash Balance Plans Detail.txt,disbursement,join_db_cash_balance
DB_Cash Balance Plans Detail.txt,disbursement_payment_amount,wealth_rpt.db_cash_balance
DB_Cash Balance Plans Detail.txt,early_retirement_date,db_person_plan
DB_Cash Balance Plans Detail.txt,effective_date,wealth_rpt.buysell_fund_prices
DB_Cash Balance Plans Detail.txt,eligibility_service,db_person_plan
DB_Cash Balance Plans Detail.txt,employee_id,person_rpt.person_employment
DB_Cash Balance Plans Detail.txt,employment_status,person_rpt.person_employment
DB_Cash Balance Plans Detail.txt,employment_status_begin_date,person_rpt.person_employment
DB_Cash Balance Plans Detail.txt,end_date,db_person_plan
DB_Cash Balance Plans Detail.txt,end_date,person_attributes
DB_Cash Balance Plans Detail.txt,end_date,person_itg.person_custom_filter
DB_Cash Balance Plans Detail.txt,end_date,person_rpt.person_employment
DB_Cash Balance Plans Detail.txt,end_date,wealth_rpt.db_cash_balance
DB_Cash Balance Plans Detail.txt,end_date,wealth_rpt.person_planstatus_dim
DB_Cash Balance Plans Detail.txt,expected_annual_base_salary,person_rpt.person_employment
DB_Cash Balance Plans Detail.txt,first_name,person_attributes
DB_Cash Balance Plans Detail.txt,forfeiture,join_db_cash_balance
DB_Cash Balance Plans Detail.txt,forfeiture_amount,wealth_rpt.db_cash_balance
DB_Cash Balance Plans Detail.txt,fulltime_parttime_status,person_rpt.person_employment
DB_Cash Balance Plans Detail.txt,fully_vested_date,db_person_plan
DB_Cash Balance Plans Detail.txt,fund_id,wealth_rpt.buysell_fund_prices
DB_Cash Balance Plans Detail.txt,fund_id,wealth_rpt.db_cash_balance
DB_Cash Balance Plans Detail.txt,fund_id,wealth_rpt.hardbalance_dim
DB_Cash Balance Plans Detail.txt,gender,person_attributes
DB_Cash Balance Plans Detail.txt,hard_balance_id,db_cash_balance2
DB_Cash Balance Plans Detail.txt,hard_balance_id,join_db_cash_balance
DB_Cash Balance Plans Detail.txt,hard_balance_id,wealth_rpt.db_cash_balance
DB_Cash Balance Plans Detail.txt,hardbalance_dim,wealth_rpt
DB_Cash Balance Plans Detail.txt,hardbalance_id,wealth_rpt.hardbalance_dim
DB_Cash Balance Plans Detail.txt,hire_date,person_rpt.person_employment
DB_Cash Balance Plans Detail.txt,hourly_salary_status,person_rpt.person_employment
DB_Cash Balance Plans Detail.txt,hundred_percent_vested_date,db_person_plan
DB_Cash Balance Plans Detail.txt,interest_amount,wealth_rpt.db_cash_balance
DB_Cash Balance Plans Detail.txt,last_name,person_attributes
DB_Cash Balance Plans Detail.txt,middle_name,person_attributes
DB_Cash Balance Plans Detail.txt,normal_retirement_date,db_person_plan
DB_Cash Balance Plans Detail.txt,opening_Balance,join_db_cash_balance
DB_Cash Balance Plans Detail.txt,overage_out_amount,wealth_rpt.db_cash_balance
DB_Cash Balance Plans Detail.txt,participation_date,db_person_plan
DB_Cash Balance Plans Detail.txt,pay_credit_amount,wealth_rpt.db_cash_balance
DB_Cash Balance Plans Detail.txt,person,person_rpt
DB_Cash Balance Plans Detail.txt,person_custom_filter,person_itg
DB_Cash Balance Plans Detail.txt,person_employment,person_rpt
DB_Cash Balance Plans Detail.txt,person_planstatus_dim,wealth_rpt
DB_Cash Balance Plans Detail.txt,person_reason_code,person_attributes
DB_Cash Balance Plans Detail.txt,person_security_filter,person_itg
DB_Cash Balance Plans Detail.txt,plan_id,db_cash_balance2
DB_Cash Balance Plans Detail.txt,plan_id,db_person_plan
DB_Cash Balance Plans Detail.txt,plan_id,join_db_cash_balance
DB_Cash Balance Plans Detail.txt,plan_id,person_plan_stat
DB_Cash Balance Plans Detail.txt,plan_id,wealth_rpt.db_cash_balance
DB_Cash Balance Plans Detail.txt,plan_id,wealth_rpt.dc_category_dim
DB_Cash Balance Plans Detail.txt,plan_id,wealth_rpt.hardbalance_dim
DB_Cash Balance Plans Detail.txt,plan_id,wealth_rpt.person_planstatus_dim
DB_Cash Balance Plans Detail.txt,plan_long_description,join_db_cash_balance
DB_Cash Balance Plans Detail.txt,plan_long_description,wealth_rpt.hardbalance_dim
DB_Cash Balance Plans Detail.txt,plan_name,join_db_cash_balance
DB_Cash Balance Plans Detail.txt,plan_status_description,person_plan_stat
DB_Cash Balance Plans Detail.txt,platform_id,db_cash_balance2
DB_Cash Balance Plans Detail.txt,platform_id,db_person_plan
DB_Cash Balance Plans Detail.txt,platform_id,join_db_cash_balance
DB_Cash Balance Plans Detail.txt,platform_id,person_attributes
DB_Cash Balance Plans Detail.txt,platform_id,person_itg.person_custom_filter
DB_Cash Balance Plans Detail.txt,platform_id,person_itg.person_security_filter
DB_Cash Balance Plans Detail.txt,platform_id,person_plan_stat
DB_Cash Balance Plans Detail.txt,platform_id,person_rpt.person_employment
DB_Cash Balance Plans Detail.txt,platform_id,wealth_rpt.buysell_fund_prices
DB_Cash Balance Plans Detail.txt,platform_id,wealth_rpt.db_cash_balance
DB_Cash Balance Plans Detail.txt,platform_indicator_code,wealth_rpt.person_planstatus_dim
DB_Cash Balance Plans Detail.txt,platform_person_internal_id,db_cash_balance2
DB_Cash Balance Plans Detail.txt,platform_person_internal_id,db_person_plan
DB_Cash Balance Plans Detail.txt,platform_person_internal_id,join_db_cash_balance
DB_Cash Balance Plans Detail.txt,platform_person_internal_id,person_attributes
DB_Cash Balance Plans Detail.txt,platform_person_internal_id,person_itg.person_custom_filter
DB_Cash Balance Plans Detail.txt,platform_person_internal_id,person_itg.person_security_filter
DB_Cash Balance Plans Detail.txt,platform_person_internal_id,person_plan_stat
DB_Cash Balance Plans Detail.txt,platform_person_internal_id,person_rpt.person_employment
DB_Cash Balance Plans Detail.txt,platform_person_internal_id,wealth_rpt.db_cash_balance
DB_Cash Balance Plans Detail.txt,restored_forfieted_amounts,wealth_rpt.db_cash_balance
DB_Cash Balance Plans Detail.txt,roll_in_amount,wealth_rpt.db_cash_balance
DB_Cash Balance Plans Detail.txt,roll_out_amount,wealth_rpt.db_cash_balance
DB_Cash Balance Plans Detail.txt,row_level_security_filter_value,person_attributes
DB_Cash Balance Plans Detail.txt,row_level_security_filter_value,person_itg.person_security_filter
DB_Cash Balance Plans Detail.txt,salary,person_attributes
DB_Cash Balance Plans Detail.txt,service_as_of_date,db_person_plan
DB_Cash Balance Plans Detail.txt,standard_display_name,AGE_RG
DB_Cash Balance Plans Detail.txt,standard_display_name,salary_rg
DB_Cash Balance Plans Detail.txt,standard_display_name,tenure_rg
DB_Cash Balance Plans Detail.txt,standard_employment_status_code,person_rpt.person_employment
DB_Cash Balance Plans Detail.txt,standard_group_key,adlfound_itg.standard_rollups_lookup
DB_Cash Balance Plans Detail.txt,standard_key,adlfound_itg.standard_rollups_lookup
DB_Cash Balance Plans Detail.txt,standard_max,AGE_RG
DB_Cash Balance Plans Detail.txt,standard_max,TENURE_RG
DB_Cash Balance Plans Detail.txt,standard_max,salary_rg
DB_Cash Balance Plans Detail.txt,standard_min,AGE_RG
DB_Cash Balance Plans Detail.txt,standard_min,TENURE_RG
DB_Cash Balance Plans Detail.txt,standard_min,salary_rg
DB_Cash Balance Plans Detail.txt,standard_range_lookup,adlfound_rpt
DB_Cash Balance Plans Detail.txt,standard_ranges_lookup,adlfound_itg
DB_Cash Balance Plans Detail.txt,standard_rollups_lookup,adlfound_itg
DB_Cash Balance Plans Detail.txt,standard_value,adlfound_itg.standard_rollups_lookup
DB_Cash Balance Plans Detail.txt,subfund_id,wealth_rpt.buysell_fund_prices
DB_Cash Balance Plans Detail.txt,subfund_id,wealth_rpt.db_cash_balance
DB_Cash Balance Plans Detail.txt,termination_date,person_rpt.person_employment
DB_Cash Balance Plans Detail.txt,transfer_in_amount,wealth_rpt.db_cash_balance
DB_Cash Balance Plans Detail.txt,transfer_out_amount,wealth_rpt.db_cash_balance
DB_Cash Balance Plans Detail.txt,union_name,person_attributes
DB_Cash Balance Plans Detail.txt,vesting_service,db_person_plan
DB_Dashboard - Average Elapsed Time in Days.txt,AGE_RANGE,person_attributes
DB_Dashboard - Average Elapsed Time in Days.txt,AGE_RANGE,person_rpt.person_employment
DB_Dashboard - Average Elapsed Time in Days.txt,Age_Range,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,Age_Range,person_attributes
DB_Dashboard - Average Elapsed Time in Days.txt,Benefit_Commencement_Date,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,Benefit_Commencement_Date,Exp_db_cmnct_fact_detail
DB_Dashboard - Average Elapsed Time in Days.txt,Birth_Date,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,Birth_Date,person_attributes
DB_Dashboard - Average Elapsed Time in Days.txt,Client_ID,person_attributes
DB_Dashboard - Average Elapsed Time in Days.txt,Employee_ID,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,Employee_ID,person_attributes
DB_Dashboard - Average Elapsed Time in Days.txt,Employment_Range,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,Employment_Range,person_attributes
DB_Dashboard - Average Elapsed Time in Days.txt,Employment_Status,person_attributes
DB_Dashboard - Average Elapsed Time in Days.txt,Employment_Status_Begin_Date,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,Employment_Status_Begin_Date,person_attributes
DB_Dashboard - Average Elapsed Time in Days.txt,First_Name,person_attributes
DB_Dashboard - Average Elapsed Time in Days.txt,FullTime_PartTime,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,FullTime_PartTime,person_attributes
DB_Dashboard - Average Elapsed Time in Days.txt,Gender,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,Gender,person_attributes
DB_Dashboard - Average Elapsed Time in Days.txt,Hire_Date,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,Hire_Date,person_attributes
DB_Dashboard - Average Elapsed Time in Days.txt,Last_Name,person_attributes
DB_Dashboard - Average Elapsed Time in Days.txt,Middle_Name,person_attributes
DB_Dashboard - Average Elapsed Time in Days.txt,Pension_Commencement_Complete_Cancel_Expire_Channel,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,Pension_Commencement_Complete_Cancel_Expire_Channel,Exp_db_cmnct_fact_detail
DB_Dashboard - Average Elapsed Time in Days.txt,Person_Internal_ID,Exp_db_cmnct_fact_detail
DB_Dashboard - Average Elapsed Time in Days.txt,Person_Internal_ID,mv_person_employment
DB_Dashboard - Average Elapsed Time in Days.txt,Person_Type,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,Person_Type,person_attributes
DB_Dashboard - Average Elapsed Time in Days.txt,Plan_Description,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,Plan_Description,db_plan_dim
DB_Dashboard - Average Elapsed Time in Days.txt,SALARY_RANGE,D
DB_Dashboard - Average Elapsed Time in Days.txt,SALARY_RANGE,person_attributes
DB_Dashboard - Average Elapsed Time in Days.txt,Salary_Hourly,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,Salary_Hourly,person_attributes
DB_Dashboard - Average Elapsed Time in Days.txt,Salary_Range,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,Salary_Range,person_attributes
DB_Dashboard - Average Elapsed Time in Days.txt,Spouse_On_File_Flag,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,Spouse_On_File_Flag,person_attributes
DB_Dashboard - Average Elapsed Time in Days.txt,TENURE_RANGE,C
DB_Dashboard - Average Elapsed Time in Days.txt,TENURE_RANGE,person_attributes
DB_Dashboard - Average Elapsed Time in Days.txt,Term_Date_Assumption,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,Term_Date_Assumption,Exp_db_cmnct_fact_detail
DB_Dashboard - Average Elapsed Time in Days.txt,Union_name,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,Union_name,person_attributes
DB_Dashboard - Average Elapsed Time in Days.txt,age,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,age,person
DB_Dashboard - Average Elapsed Time in Days.txt,age,person_attributes
DB_Dashboard - Average Elapsed Time in Days.txt,begin_date,person
DB_Dashboard - Average Elapsed Time in Days.txt,begin_date,person_rpt.person_employment
DB_Dashboard - Average Elapsed Time in Days.txt,birth_date,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,birth_date,person
DB_Dashboard - Average Elapsed Time in Days.txt,birth_date,person_attributes
DB_Dashboard - Average Elapsed Time in Days.txt,client_id,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,client_id,Exp_db_cmnct_fact_detail
DB_Dashboard - Average Elapsed Time in Days.txt,client_id,db_plan_dim
DB_Dashboard - Average Elapsed Time in Days.txt,client_id,mv_person_employment
DB_Dashboard - Average Elapsed Time in Days.txt,client_id,pcf
DB_Dashboard - Average Elapsed Time in Days.txt,client_id,person
DB_Dashboard - Average Elapsed Time in Days.txt,client_id,person_attributes
DB_Dashboard - Average Elapsed Time in Days.txt,client_id,person_rpt.person_employment
DB_Dashboard - Average Elapsed Time in Days.txt,client_id,psf
DB_Dashboard - Average Elapsed Time in Days.txt,client_id_string,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,client_id_string,person
DB_Dashboard - Average Elapsed Time in Days.txt,client_id_string,person_attributes
DB_Dashboard - Average Elapsed Time in Days.txt,custom_filter_1,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,custom_filter_1,pcf
DB_Dashboard - Average Elapsed Time in Days.txt,custom_filter_1,person
DB_Dashboard - Average Elapsed Time in Days.txt,custom_filter_1,person_attributes
DB_Dashboard - Average Elapsed Time in Days.txt,custom_filter_2,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,custom_filter_2,pcf
DB_Dashboard - Average Elapsed Time in Days.txt,custom_filter_2,person
DB_Dashboard - Average Elapsed Time in Days.txt,custom_filter_2,person_attributes
DB_Dashboard - Average Elapsed Time in Days.txt,custom_filter_3,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,custom_filter_3,pcf
DB_Dashboard - Average Elapsed Time in Days.txt,custom_filter_3,person
DB_Dashboard - Average Elapsed Time in Days.txt,custom_filter_3,person_attributes
DB_Dashboard - Average Elapsed Time in Days.txt,custom_filter_4,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,custom_filter_4,pcf
DB_Dashboard - Average Elapsed Time in Days.txt,custom_filter_4,person
DB_Dashboard - Average Elapsed Time in Days.txt,custom_filter_4,person_attributes
DB_Dashboard - Average Elapsed Time in Days.txt,custom_filter_5,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,custom_filter_5,pcf
DB_Dashboard - Average Elapsed Time in Days.txt,custom_filter_5,person
DB_Dashboard - Average Elapsed Time in Days.txt,custom_filter_5,person_attributes
DB_Dashboard - Average Elapsed Time in Days.txt,db_commencement,wealth_rpt
DB_Dashboard - Average Elapsed Time in Days.txt,db_plan_dim,wealth_rpt
DB_Dashboard - Average Elapsed Time in Days.txt,elapsed_time_in_days,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,elapsed_time_in_days,Exp_db_cmnct_fact_detail
DB_Dashboard - Average Elapsed Time in Days.txt,employee_id,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,employee_id,mv_person_employment
DB_Dashboard - Average Elapsed Time in Days.txt,employee_id,person
DB_Dashboard - Average Elapsed Time in Days.txt,employee_id,person_attributes
DB_Dashboard - Average Elapsed Time in Days.txt,employee_id,person_rpt.person_employment
DB_Dashboard - Average Elapsed Time in Days.txt,employment_status,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,employment_status,mv_person_employment
DB_Dashboard - Average Elapsed Time in Days.txt,employment_status,person
DB_Dashboard - Average Elapsed Time in Days.txt,employment_status,person_attributes
DB_Dashboard - Average Elapsed Time in Days.txt,employment_status,s
DB_Dashboard - Average Elapsed Time in Days.txt,employment_status_begin_date,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,employment_status_begin_date,mv_person_employment
DB_Dashboard - Average Elapsed Time in Days.txt,employment_status_begin_date,person
DB_Dashboard - Average Elapsed Time in Days.txt,employment_status_begin_date,person_attributes
DB_Dashboard - Average Elapsed Time in Days.txt,employment_status_begin_date,person_rpt.person_employment
DB_Dashboard - Average Elapsed Time in Days.txt,end_date,person
DB_Dashboard - Average Elapsed Time in Days.txt,end_date,person_rpt.person_employment
DB_Dashboard - Average Elapsed Time in Days.txt,event_start_timestamp,Exp_db_cmnct_fact_detail
DB_Dashboard - Average Elapsed Time in Days.txt,expected_annual_base_salary,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,expected_annual_base_salary,mv_person_employment
DB_Dashboard - Average Elapsed Time in Days.txt,expected_annual_base_salary,person
DB_Dashboard - Average Elapsed Time in Days.txt,expected_annual_base_salary,person_rpt.person_employment
DB_Dashboard - Average Elapsed Time in Days.txt,first_name,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,first_name,person
DB_Dashboard - Average Elapsed Time in Days.txt,first_name,person_attributes
DB_Dashboard - Average Elapsed Time in Days.txt,fulltime_parttime_status,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,fulltime_parttime_status,mv_person_employment
DB_Dashboard - Average Elapsed Time in Days.txt,fulltime_parttime_status,person
DB_Dashboard - Average Elapsed Time in Days.txt,fulltime_parttime_status,person_attributes
DB_Dashboard - Average Elapsed Time in Days.txt,fulltime_parttime_status,person_rpt.person_employment
DB_Dashboard - Average Elapsed Time in Days.txt,gender,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,gender,person
DB_Dashboard - Average Elapsed Time in Days.txt,gender,person_attributes
DB_Dashboard - Average Elapsed Time in Days.txt,global_client_id,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,global_client_id,person
DB_Dashboard - Average Elapsed Time in Days.txt,global_client_id,person_rpt.person_employment
DB_Dashboard - Average Elapsed Time in Days.txt,global_person_id,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,global_person_id,person
DB_Dashboard - Average Elapsed Time in Days.txt,global_person_id,person_rpt.person_employment
DB_Dashboard - Average Elapsed Time in Days.txt,hire_date,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,hire_date,mv_person_employment
DB_Dashboard - Average Elapsed Time in Days.txt,hire_date,person
DB_Dashboard - Average Elapsed Time in Days.txt,hire_date,person_attributes
DB_Dashboard - Average Elapsed Time in Days.txt,hire_date,person_rpt.person_employment
DB_Dashboard - Average Elapsed Time in Days.txt,hourly_salary_status,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,hourly_salary_status,mv_person_employment
DB_Dashboard - Average Elapsed Time in Days.txt,hourly_salary_status,person
DB_Dashboard - Average Elapsed Time in Days.txt,hourly_salary_status,person_attributes
DB_Dashboard - Average Elapsed Time in Days.txt,hourly_salary_status,person_rpt.person_employment
DB_Dashboard - Average Elapsed Time in Days.txt,iret_event_end_timestamp,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,iret_event_end_timestamp,Exp_db_cmnct_fact_detail
DB_Dashboard - Average Elapsed Time in Days.txt,iret_event_end_timestamp,mv_person_employment
DB_Dashboard - Average Elapsed Time in Days.txt,is_bad_permanent_address,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,is_bad_permanent_address,person
DB_Dashboard - Average Elapsed Time in Days.txt,last_name,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,last_name,person
DB_Dashboard - Average Elapsed Time in Days.txt,last_name,person_attributes
DB_Dashboard - Average Elapsed Time in Days.txt,marital_status,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,marital_status,person
DB_Dashboard - Average Elapsed Time in Days.txt,marital_status,person_attributes
DB_Dashboard - Average Elapsed Time in Days.txt,middle_name,Exp_cmnct_of_benefit_init_comm
DB_Dashboard - Average Elapsed Time in Days.txt,middle_name,person
DB_Dashboard - Average Elapsed Time in Days.txt,middle_name,person_attributes
DB_Dashboard - Average Elapsed Time in Days.txt,person,person_rpt
DB_Dashboard - Average Elapsed Time in Days.txt,person_custom_filter,person_itg
